Order ID,Order Date,Ship Date,Customer Name,Salesperson,Region,State,Category,Product,Quantity (Tonnes),Price per Tonne (INR),Sales (INR),Profit (INR)
JSW-2022-0178,03-02-2022,15-02-2022,Shapoorji Pallonji,Sneha Reddy,South,Tamil Nadu,Flat Steel,Galvanized Sheets,195,70090,13667550,2629910.88
JSW-2022-0179,12-02-2023,20-02-2023,NCC Limited,Priya Patel,East,Jharkhand,Long Steel,TMT Bars,303,54023,16368969,2118455.31
JSW-2022-0180,30-07-2023,03-08-2023,NCC Limited,Amit Singh,North,Delhi,Special Steel,Stainless Steel,265,78930,20916450,2259982.83
JSW-2022-0181,19-05-2022,23-05-2022,Dilip Buildcon,Priya Patel,West,Maharashtra,Special Steel,Alloy Steel,365,77191,28174715,2254730.91
JSW-2022-0182,18-07-2023,29-07-2023,NCC Limited,Amit Singh,West,Maharashtra,Special Steel,Alloy Steel,351,67768,23786568,3720958.36
JSW-2022-0183,31-08-2022,15-09-2022,Dilip Buildcon,Rahul Sharma,South,Karnataka,Long Steel,Wire Rods,72,58171,4188312,707028.32
JSW-2022-0184,12-02-2023,26-02-2023,Dilip Buildcon,Vikram Nair,East,Jharkhand,Long Steel,Wire Rods,323,50650,16359950,979342.86
JSW-2022-0185,06-04-2023,16-04-2023,PNC Infratech,Amit Singh,West,Gujarat,Special Steel,Stainless Steel,74,65776,4867424,712351.34
JSW-2022-0186,26-02-2022,02-03-2022,PNC Infratech,Priya Patel,South,Andhra Pradesh,Special Steel,Tool Steel,103,53456,5505968,632595.77
JSW-2022-0187,16-06-2023,23-06-2023,Tata Projects,Amit Singh,East,Odisha,Flat Steel,Galvanized Sheets,488,59776,29170688,2972594.11
JSW-2022-0188,06-04-2022,17-04-2022,Shapoorji Pallonji,Vikram Nair,South,Andhra Pradesh,Long Steel,Wire Rods,330,64845,21398850,3042151.28
JSW-2022-0189,30-01-2022,03-02-2022,Larsen & Toubro,Vikram Nair,Central,MP,Flat Steel,Galvanized Sheets,441,81937,36134217,2029989.44
JSW-2022-0190,05-10-2023,16-10-2023,NCC Limited,Amit Singh,East,Odisha,Special Steel,Alloy Steel,326,46984,15316784,1910090.41
JSW-2022-0191,03-03-2022,08-03-2022,Dilip Buildcon,Sneha Reddy,West,Maharashtra,Special Steel,Alloy Steel,162,74723,12105126,737758.45
JSW-2022-0192,23-11-2022,07-12-2022,KEC International,Sneha Reddy,West,Gujarat,Flat Steel,Galvanized Sheets,320,54415,17412800,1687080.48
JSW-2022-0193,06-05-2022,13-05-2022,Dilip Buildcon,Priya Patel,South,Telangana,Special Steel,Tool Steel,64,65913,4218432,363884.81
JSW-2022-0194,05-03-2023,11-03-2023,Shapoorji Pallonji,Amit Singh,South,Tamil Nadu,Flat Steel,Galvanized Sheets,494,70175,34666450,6226946.44
JSW-2022-0195,12-11-2022,22-11-2022,Larsen & Toubro,Rahul Sharma,Central,Chhattisgarh,Flat Steel,Cold Rolled Coils,265,78733,20864245,2504174.0
JSW-2022-0196,21-02-2022,28-02-2022,Dilip Buildcon,Vikram Nair,West,Goa,Long Steel,Wire Rods,120,83230,9987600,1028066.25
JSW-2022-0197,28-09-2022,12-10-2022,KEC International,Sneha Reddy,West,Gujarat,Special Steel,Stainless Steel,443,52044,23055492,2643062.36
JSW-2022-0198,21-07-2023,28-07-2023,Tata Projects,Sneha Reddy,East,West Bengal,Long Steel,TMT Bars,301,81819,24627519,1950457.52
JSW-2022-0199,10-04-2022,19-04-2022,KEC International,Amit Singh,Central,Chhattisgarh,Special Steel,Alloy Steel,432,52786,22803552,1580274.95
JSW-2022-0200,11-02-2022,14-02-2022,Larsen & Toubro,Priya Patel,Central,Chhattisgarh,Flat Steel,Cold Rolled Coils,318,78365,24920070,2746392.64
JSW-2022-0201,24-05-2022,01-06-2022,IRB Infrastructure,Amit Singh,East,Bihar,Special Steel,Alloy Steel,86,84731,7286866,1340562.94
JSW-2022-0202,04-06-2023,15-06-2023,PNC Infratech,Sneha Reddy,South,Kerala,Special Steel,Tool Steel,441,64610,28493010,3962200.88
JSW-2022-0203,03-03-2023,15-03-2023,NCC Limited,Rahul Sharma,Central,Chhattisgarh,Long Steel,TMT Bars,198,66708,13208184,1995373.02
JSW-2022-0204,24-06-2022,05-07-2022,IRB Infrastructure,Sneha Reddy,Central,Chhattisgarh,Long Steel,Wire Rods,379,48365,18330335,2520943.32
JSW-2022-0205,05-03-2023,10-03-2023,Ashoka Buildcon,Priya Patel,South,Karnataka,Flat Steel,Hot Rolled Coils,107,46241,4947787,574714.08
JSW-2022-0206,16-06-2023,22-06-2023,PNC Infratech,Amit Singh,West,Goa,Special Steel,Alloy Steel,456,49081,22380936,3488433.35
JSW-2022-0207,30-06-2023,08-07-2023,PNC Infratech,Amit Singh,West,Goa,Long Steel,Structural Steel,499,56349,28118151,3344640.84
JSW-2022-0208,01-11-2022,16-11-2022,NCC Limited,Priya Patel,East,Bihar,Flat Steel,Cold Rolled Coils,152,81574,12399248,1175137.17
JSW-2022-0209,11-08-2023,24-08-2023,PNC Infratech,Sneha Reddy,West,Gujarat,Long Steel,Structural Steel,296,62921,18624616,1735225.79
JSW-2022-0210,22-03-2022,30-03-2022,Dilip Buildcon,Amit Singh,West,Gujarat,Flat Steel,Galvanized Sheets,31,63850,1979350,382602.53
JSW-2022-0211,21-05-2022,25-05-2022,IRB Infrastructure,Vikram Nair,West,Maharashtra,Flat Steel,Galvanized Sheets,487,81832,39852184,6154201.22
JSW-2022-0212,28-02-2023,08-03-2023,Dilip Buildcon,Rahul Sharma,South,Karnataka,Flat Steel,Cold Rolled Coils,336,60259,20247024,1171769.5
JSW-2022-0213,24-07-2022,08-08-2022,NCC Limited,Amit Singh,South,Tamil Nadu,Special Steel,Stainless Steel,218,76175,16606150,2019594.76
JSW-2022-0214,29-06-2022,08-07-2022,Shapoorji Pallonji,Rahul Sharma,East,West Bengal,Flat Steel,Cold Rolled Coils,283,47444,13426652,2510575.26
JSW-2022-0215,05-08-2023,17-08-2023,Tata Projects,Amit Singh,West,Gujarat,Flat Steel,Galvanized Sheets,458,47455,21734390,1116931.94
JSW-2022-0216,18-05-2022,29-05-2022,Dilip Buildcon,Amit Singh,East,Bihar,Special Steel,Tool Steel,278,77369,21508582,3944437.23
JSW-2022-0217,10-07-2022,13-07-2022,KEC International,Amit Singh,South,Tamil Nadu,Long Steel,Wire Rods,384,75075,28828800,4244833.26
JSW-2022-0218,30-03-2022,08-04-2022,Tata Projects,Priya Patel,Central,MP,Flat Steel,Color Coated Sheets,433,73029,31621557,4025174.36
JSW-2022-0219,03-04-2023,18-04-2023,NCC Limited,Amit Singh,South,Kerala,Long Steel,Wire Rods,13,62090,807170,86799.96
JSW-2022-0220,02-05-2022,12-05-2022,NCC Limited,Priya Patel,East,West Bengal,Long Steel,Structural Steel,364,60486,22016904,1306013.02
JSW-2022-0221,17-10-2023,24-10-2023,KEC International,Vikram Nair,West,Goa,Special Steel,Tool Steel,404,65380,26413520,4055625.8
JSW-2022-0222,13-09-2023,21-09-2023,Ashoka Buildcon,Vikram Nair,South,Karnataka,Flat Steel,Color Coated Sheets,88,74817,6583896,1067646.06
JSW-2022-0223,03-09-2023,18-09-2023,Tata Projects,Vikram Nair,West,Goa,Special Steel,Stainless Steel,400,61217,24486800,3723249.48
JSW-2022-0224,15-07-2023,26-07-2023,Afcons Infrastructure,Vikram Nair,West,Goa,Special Steel,Alloy Steel,49,81973,4016677,268439.82
JSW-2022-0225,28-11-2023,04-12-2023,IRB Infrastructure,Sneha Reddy,Central,MP,Flat Steel,Galvanized Sheets,447,79101,35358147,4111306.83
JSW-2022-0226,13-04-2023,25-04-2023,Larsen & Toubro,Vikram Nair,North,Rajasthan,Long Steel,TMT Bars,242,53647,12982574,1648620.42
JSW-2022-0227,12-08-2022,24-08-2022,Tata Projects,Rahul Sharma,West,Goa,Long Steel,TMT Bars,212,61676,13075312,2255072.7
JSW-2022-0228,12-03-2022,22-03-2022,Larsen & Toubro,Amit Singh,West,Gujarat,Special Steel,Stainless Steel,287,48948,14048076,2671767.33
JSW-2022-0229,22-01-2023,31-01-2023,Tata Projects,Vikram Nair,West,Maharashtra,Flat Steel,Color Coated Sheets,201,70066,14083266,1651693.46
JSW-2022-0230,17-08-2022,20-08-2022,Larsen & Toubro,Amit Singh,South,Telangana,Flat Steel,Cold Rolled Coils,285,70759,20166315,2608036.54
JSW-2022-0231,24-08-2022,30-08-2022,Dilip Buildcon,Amit Singh,West,Goa,Special Steel,Tool Steel,227,79860,18128220,1937752.09
JSW-2022-0232,17-01-2022,23-01-2022,Afcons Infrastructure,Rahul Sharma,South,Telangana,Flat Steel,Hot Rolled Coils,26,72475,1884350,268027.08
JSW-2022-0233,15-02-2022,24-02-2022,Dilip Buildcon,Priya Patel,North,Rajasthan,Flat Steel,Color Coated Sheets,316,48190,15228040,1320425.22
JSW-2022-0234,13-08-2023,21-08-2023,IRB Infrastructure,Vikram Nair,Central,MP,Flat Steel,Cold Rolled Coils,267,63957,17076519,1453625.49
JSW-2022-0235,04-11-2022,11-11-2022,Larsen & Toubro,Vikram Nair,East,Odisha,Long Steel,Wire Rods,348,79160,27547680,2290766.2
JSW-2022-0236,19-12-2022,01-01-2023,Ashoka Buildcon,Vikram Nair,Central,MP,Special Steel,Tool Steel,228,81428,18565584,2308502.6
JSW-2022-0237,05-07-2023,15-07-2023,Afcons Infrastructure,Priya Patel,East,Bihar,Long Steel,Wire Rods,163,69671,11356373,881048.39
JSW-2022-0238,25-07-2023,05-08-2023,Shapoorji Pallonji,Sneha Reddy,East,Odisha,Long Steel,TMT Bars,297,72045,21397365,4176079.4
JSW-2022-0239,15-01-2023,19-01-2023,PNC Infratech,Priya Patel,South,Telangana,Flat Steel,Galvanized Sheets,341,50181,17111721,3222717.42
JSW-2022-0240,25-08-2023,08-09-2023,PNC Infratech,Priya Patel,North,Haryana,Long Steel,TMT Bars,457,49769,22744433,1779171.76
JSW-2022-0241,14-07-2022,28-07-2022,Tata Projects,Sneha Reddy,West,Maharashtra,Long Steel,Structural Steel,499,46004,22955996,1877138.56
JSW-2022-0242,17-10-2022,26-10-2022,Dilip Buildcon,Vikram Nair,South,Andhra Pradesh,Special Steel,Stainless Steel,213,60684,12925692,1716685.63
JSW-2022-0243,26-04-2023,11-05-2023,KEC International,Priya Patel,East,Jharkhand,Long Steel,Structural Steel,272,77589,21104208,2530407.41
JSW-2022-0244,17-01-2022,24-01-2022,PNC Infratech,Vikram Nair,East,Jharkhand,Long Steel,TMT Bars,298,59501,17731298,2858069.92
JSW-2022-0245,07-08-2023,13-08-2023,Dilip Buildcon,Vikram Nair,Central,Chhattisgarh,Long Steel,Wire Rods,110,66618,7327980,619234.78
JSW-2022-0246,27-12-2022,01-01-2023,Shapoorji Pallonji,Vikram Nair,East,Jharkhand,Long Steel,Rails,245,56025,13726125,2195024.75
JSW-2022-0247,18-03-2022,31-03-2022,Larsen & Toubro,Rahul Sharma,West,Maharashtra,Special Steel,Tool Steel,500,48849,24424500,3140787.06
JSW-2022-0248,02-06-2023,12-06-2023,KEC International,Rahul Sharma,West,Maharashtra,Special Steel,Stainless Steel,44,54897,2415468,124085.54
JSW-2022-0249,26-02-2023,01-03-2023,Larsen & Toubro,Vikram Nair,Central,Chhattisgarh,Special Steel,Alloy Steel,18,45433,817794,106175.73
JSW-2022-0250,09-04-2022,20-04-2022,Shapoorji Pallonji,Priya Patel,East,Jharkhand,Flat Steel,Color Coated Sheets,422,56748,23947656,1581801.69
JSW-2022-0251,11-02-2023,15-02-2023,KEC International,Sneha Reddy,South,Andhra Pradesh,Special Steel,Alloy Steel,427,68228,29133356,2624877.81
JSW-2022-0252,28-10-2023,12-11-2023,Larsen & Toubro,Rahul Sharma,West,Goa,Flat Steel,Cold Rolled Coils,163,50283,8196129,1213521.79
JSW-2022-0253,26-03-2022,05-04-2022,Ashoka Buildcon,Amit Singh,West,Gujarat,Long Steel,Rails,38,45619,1733522,269435.73
JSW-2022-0254,10-12-2023,22-12-2023,Dilip Buildcon,Amit Singh,Central,MP,Special Steel,Stainless Steel,127,58855,7474585,1384225.45
JSW-2022-0255,03-02-2022,08-02-2022,KEC International,Rahul Sharma,North,Delhi,Special Steel,Alloy Steel,470,80588,37876360,5095373.37
JSW-2022-0256,01-08-2023,07-08-2023,IRB Infrastructure,Sneha Reddy,South,Andhra Pradesh,Flat Steel,Color Coated Sheets,485,50042,24270370,2303052.63
JSW-2022-0257,21-12-2022,24-12-2022,Tata Projects,Sneha Reddy,Central,Chhattisgarh,Long Steel,Wire Rods,414,50139,20757546,2597161.9
JSW-2022-0258,07-10-2022,22-10-2022,Dilip Buildcon,Sneha Reddy,South,Tamil Nadu,Long Steel,Rails,406,66389,26953934,1467475.91
JSW-2022-0259,08-11-2023,17-11-2023,Tata Projects,Vikram Nair,South,Telangana,Special Steel,Alloy Steel,231,57172,13206732,2006818.77
JSW-2022-0260,30-12-2023,14-01-2024,Shapoorji Pallonji,Sneha Reddy,East,Odisha,Special Steel,Stainless Steel,52,62561,3253172,237914.7
JSW-2022-0261,04-10-2022,08-10-2022,Shapoorji Pallonji,Rahul Sharma,East,Jharkhand,Flat Steel,Hot Rolled Coils,12,65202,782424,91317.0
JSW-2022-0262,22-07-2023,26-07-2023,IRB Infrastructure,Vikram Nair,South,Kerala,Long Steel,Rails,62,46721,2896702,183774.96
JSW-2022-0263,27-07-2023,02-08-2023,IRB Infrastructure,Vikram Nair,East,Bihar,Flat Steel,Galvanized Sheets,221,70414,15561494,2596830.0
JSW-2022-0264,30-05-2022,03-06-2022,Shapoorji Pallonji,Sneha Reddy,South,Kerala,Flat Steel,Cold Rolled Coils,147,64734,9515898,858914.66
JSW-2022-0265,10-09-2022,24-09-2022,Dilip Buildcon,Vikram Nair,East,Bihar,Long Steel,Rails,410,50041,20516810,2137210.18
JSW-2022-0266,10-02-2023,18-02-2023,IRB Infrastructure,Sneha Reddy,Central,MP,Long Steel,TMT Bars,79,64966,5132314,261825.54
JSW-2022-0267,25-11-2022,07-12-2022,Afcons Infrastructure,Sneha Reddy,East,Bihar,Long Steel,Rails,427,83954,35848358,2524393.72
JSW-2022-0268,06-09-2022,14-09-2022,Ashoka Buildcon,Amit Singh,East,Odisha,Long Steel,Structural Steel,159,77178,12271302,2394922.06
JSW-2022-0269,18-07-2023,21-07-2023,Dilip Buildcon,Priya Patel,West,Gujarat,Flat Steel,Cold Rolled Coils,313,80758,25277254,1946072.58
JSW-2022-0270,23-05-2022,05-06-2022,NCC Limited,Priya Patel,West,Gujarat,Special Steel,Stainless Steel,429,71813,30807777,4650330.67
JSW-2022-0271,05-09-2023,15-09-2023,IRB Infrastructure,Sneha Reddy,East,Odisha,Special Steel,Alloy Steel,414,69706,28858284,1763090.23
JSW-2022-0272,04-07-2023,16-07-2023,Tata Projects,Rahul Sharma,Central,Chhattisgarh,Special Steel,Stainless Steel,414,68562,28384668,4406581.84
JSW-2022-0273,06-12-2022,21-12-2022,Ashoka Buildcon,Rahul Sharma,South,Telangana,Flat Steel,Hot Rolled Coils,298,71189,21214322,4137252.51
JSW-2022-0274,06-12-2023,18-12-2023,Afcons Infrastructure,Sneha Reddy,North,Delhi,Long Steel,Wire Rods,271,78999,21408729,2862325.93
JSW-2022-0275,30-10-2022,08-11-2022,Tata Projects,Rahul Sharma,East,Bihar,Long Steel,Wire Rods,186,46609,8669274,1061254.92
JSW-2022-0276,23-12-2022,02-01-2023,Tata Projects,Sneha Reddy,South,Telangana,Long Steel,Structural Steel,243,58557,14229351,1823736.42
JSW-2022-0277,18-12-2022,31-12-2022,Tata Projects,Priya Patel,West,Gujarat,Flat Steel,Galvanized Sheets,32,52542,1681344,89763.2
JSW-2022-0278,19-04-2023,25-04-2023,Ashoka Buildcon,Priya Patel,South,Andhra Pradesh,Flat Steel,Cold Rolled Coils,179,81690,14622510,1666314.09
JSW-2022-0279,16-03-2023,25-03-2023,Larsen & Toubro,Priya Patel,South,Kerala,Long Steel,TMT Bars,387,57931,22419297,2632838.21
JSW-2022-0280,04-07-2023,09-07-2023,KEC International,Amit Singh,South,Telangana,Special Steel,Stainless Steel,305,51668,15758740,2677809.47
JSW-2022-0281,17-10-2023,25-10-2023,IRB Infrastructure,Sneha Reddy,South,Kerala,Flat Steel,Galvanized Sheets,353,77078,27208534,3514179.51
JSW-2022-0282,25-09-2023,30-09-2023,NCC Limited,Vikram Nair,Central,Chhattisgarh,Special Steel,Stainless Steel,188,68067,12796596,2262792.26
JSW-2022-0283,30-04-2022,05-05-2022,KEC International,Priya Patel,Central,MP,Special Steel,Stainless Steel,170,52724,8963080,768905.96
JSW-2022-0284,14-05-2023,27-05-2023,PNC Infratech,Priya Patel,Central,Chhattisgarh,Long Steel,Wire Rods,304,70146,21324384,2419375.42
JSW-2022-0285,07-04-2023,19-04-2023,Larsen & Toubro,Amit Singh,Central,MP,Long Steel,Structural Steel,81,57261,4638141,450767.02
JSW-2022-0286,02-06-2023,15-06-2023,Dilip Buildcon,Sneha Reddy,North,UP,Flat Steel,Cold Rolled Coils,427,70162,29959174,5829287.21
JSW-2022-0287,01-02-2022,16-02-2022,Afcons Infrastructure,Amit Singh,West,Gujarat,Special Steel,Alloy Steel,260,55961,14549860,907919.9
JSW-2022-0288,23-05-2023,03-06-2023,PNC Infratech,Rahul Sharma,North,Haryana,Flat Steel,Galvanized Sheets,96,74971,7197216,970527.08
JSW-2022-0289,28-03-2023,08-04-2023,Afcons Infrastructure,Sneha Reddy,Central,MP,Long Steel,Structural Steel,287,47726,13697362,2246375.86
JSW-2022-0290,31-03-2022,10-04-2022,Tata Projects,Priya Patel,North,Punjab,Long Steel,TMT Bars,240,62223,14933520,1527498.19
JSW-2022-0291,19-06-2022,01-07-2022,Shapoorji Pallonji,Priya Patel,South,Andhra Pradesh,Special Steel,Alloy Steel,450,84994,38247300,5542630.22
JSW-2022-0292,22-06-2022,30-06-2022,NCC Limited,Amit Singh,South,Tamil Nadu,Special Steel,Alloy Steel,282,63421,17884722,2495431.17
JSW-2022-0293,26-02-2023,01-03-2023,NCC Limited,Priya Patel,Central,Chhattisgarh,Special Steel,Tool Steel,427,51240,21879480,1538966.21
JSW-2022-0294,24-11-2023,03-12-2023,Dilip Buildcon,Priya Patel,South,Karnataka,Flat Steel,Galvanized Sheets,434,61223,26570782,4363481.4
JSW-2022-0295,06-04-2022,15-04-2022,PNC Infratech,Amit Singh,Central,Chhattisgarh,Special Steel,Alloy Steel,202,74621,15073442,924415.62
JSW-2022-0296,06-04-2022,20-04-2022,Dilip Buildcon,Amit Singh,East,Bihar,Long Steel,Structural Steel,307,45162,13864734,2500312.95
JSW-2022-0297,27-11-2022,04-12-2022,KEC International,Vikram Nair,North,Rajasthan,Long Steel,Wire Rods,229,58883,13484207,1674836.16
JSW-2022-0298,19-02-2022,22-02-2022,Tata Projects,Sneha Reddy,Central,MP,Special Steel,Alloy Steel,413,67527,27888651,5134947.63
JSW-2022-0299,15-03-2023,21-03-2023,Shapoorji Pallonji,Amit Singh,North,Delhi,Flat Steel,Color Coated Sheets,243,45044,10945692,2175737.98
JSW-2022-0300,27-10-2023,01-11-2023,Larsen & Toubro,Sneha Reddy,South,Telangana,Flat Steel,Galvanized Sheets,138,50401,6955338,735711.76
JSW-2022-0301,04-05-2023,08-05-2023,Shapoorji Pallonji,Vikram Nair,East,Odisha,Long Steel,TMT Bars,370,51237,18957690,950973.57
JSW-2022-0302,04-05-2022,13-05-2022,Shapoorji Pallonji,Sneha Reddy,South,Andhra Pradesh,Special Steel,Alloy Steel,14,45528,637392,98374.8
JSW-2022-0303,12-01-2023,19-01-2023,Shapoorji Pallonji,Sneha Reddy,North,Punjab,Long Steel,TMT Bars,384,51712,19857408,1300267.64
JSW-2022-0304,07-08-2022,20-08-2022,Shapoorji Pallonji,Sneha Reddy,South,Karnataka,Flat Steel,Hot Rolled Coils,322,55755,17953110,2082828.5
JSW-2022-0305,07-05-2022,19-05-2022,Ashoka Buildcon,Amit Singh,Central,Chhattisgarh,Flat Steel,Hot Rolled Coils,469,51584,24192896,1717743.31
JSW-2022-0306,08-09-2023,20-09-2023,IRB Infrastructure,Amit Singh,West,Gujarat,Flat Steel,Cold Rolled Coils,151,50521,7628671,665411.24
JSW-2022-0307,25-02-2022,12-03-2022,Afcons Infrastructure,Sneha Reddy,North,Haryana,Flat Steel,Cold Rolled Coils,392,70673,27703816,2613337.19
JSW-2022-0308,13-01-2022,21-01-2022,KEC International,Priya Patel,West,Maharashtra,Flat Steel,Color Coated Sheets,336,83923,28198128,1710267.23
JSW-2022-0309,16-03-2022,19-03-2022,IRB Infrastructure,Rahul Sharma,West,Goa,Long Steel,Structural Steel,289,56322,16277058,2676093.05
JSW-2022-0310,12-02-2023,23-02-2023,NCC Limited,Vikram Nair,North,Haryana,Flat Steel,Hot Rolled Coils,482,48962,23599684,4538266.42
JSW-2022-0311,06-06-2022,13-06-2022,Tata Projects,Amit Singh,West,Gujarat,Special Steel,Alloy Steel,52,80164,4168528,544611.11
JSW-2022-0312,12-10-2023,27-10-2023,Tata Projects,Amit Singh,North,Rajasthan,Flat Steel,Cold Rolled Coils,284,66413,18861292,2048519.75
JSW-2022-0313,29-04-2022,09-05-2022,IRB Infrastructure,Vikram Nair,West,Goa,Flat Steel,Hot Rolled Coils,135,50650,6837750,1290243.51
JSW-2022-0314,26-12-2023,31-12-2023,Larsen & Toubro,Priya Patel,North,Haryana,Special Steel,Tool Steel,346,56511,19552806,1327957.19
JSW-2022-0315,10-05-2022,24-05-2022,NCC Limited,Rahul Sharma,West,Gujarat,Special Steel,Tool Steel,410,61990,25415900,1907322.06
JSW-2022-0316,14-08-2023,27-08-2023,Tata Projects,Sneha Reddy,North,Haryana,Long Steel,Structural Steel,278,49185,13673430,1222985.05
JSW-2022-0317,11-06-2022,18-06-2022,Tata Projects,Vikram Nair,West,Goa,Long Steel,TMT Bars,265,82151,21770015,1633452.31
JSW-2022-0318,13-01-2022,19-01-2022,Larsen & Toubro,Sneha Reddy,North,Punjab,Special Steel,Tool Steel,11,47886,526746,94183.95
JSW-2022-0319,03-11-2023,12-11-2023,Afcons Infrastructure,Amit Singh,East,Bihar,Flat Steel,Cold Rolled Coils,486,47317,22996062,3056860.04
JSW-2022-0320,03-05-2022,14-05-2022,Larsen & Toubro,Priya Patel,South,Kerala,Special Steel,Alloy Steel,148,50104,7415392,1006494.08
JSW-2022-0321,15-11-2022,23-11-2022,Tata Projects,Vikram Nair,South,Andhra Pradesh,Flat Steel,Color Coated Sheets,45,75480,3396600,611064.76
JSW-2022-0322,30-09-2023,06-10-2023,Dilip Buildcon,Amit Singh,West,Maharashtra,Long Steel,Wire Rods,159,81949,13029891,2184801.08
JSW-2022-0323,25-01-2022,31-01-2022,PNC Infratech,Amit Singh,Central,Chhattisgarh,Flat Steel,Cold Rolled Coils,87,45417,3951279,750188.37
JSW-2022-0324,27-06-2023,03-07-2023,Ashoka Buildcon,Sneha Reddy,North,Haryana,Flat Steel,Color Coated Sheets,444,65153,28927932,1897451.12
JSW-2022-0325,17-06-2023,26-06-2023,KEC International,Sneha Reddy,North,Punjab,Special Steel,Alloy Steel,57,47877,2728989,513571.61
JSW-2022-0326,05-08-2023,08-08-2023,Ashoka Buildcon,Priya Patel,North,Rajasthan,Flat Steel,Cold Rolled Coils,336,70844,23803584,1457364.26
JSW-2022-0327,01-12-2022,09-12-2022,Dilip Buildcon,Amit Singh,South,Telangana,Long Steel,Structural Steel,484,70752,34243968,5311542.19
JSW-2022-0328,19-04-2022,24-04-2022,Dilip Buildcon,Sneha Reddy,South,Tamil Nadu,Flat Steel,Cold Rolled Coils,409,83319,34077471,2260901.34
JSW-2022-0329,20-04-2023,27-04-2023,Tata Projects,Rahul Sharma,East,Bihar,Flat Steel,Galvanized Sheets,404,58607,23677228,2788882.95
JSW-2022-0330,02-12-2022,07-12-2022,Tata Projects,Priya Patel,South,Telangana,Special Steel,Tool Steel,318,47643,15150474,1246173.73
JSW-2022-0331,28-06-2022,01-07-2022,Ashoka Buildcon,Sneha Reddy,East,Bihar,Special Steel,Stainless Steel,356,64584,22991904,2046854.69
JSW-2022-0332,05-03-2022,20-03-2022,Afcons Infrastructure,Priya Patel,Central,MP,Flat Steel,Color Coated Sheets,62,54161,3357982,229074.78
JSW-2022-0333,18-03-2022,21-03-2022,Tata Projects,Priya Patel,South,Kerala,Long Steel,TMT Bars,308,83411,25690588,2281917.61
JSW-2022-0334,21-02-2022,26-02-2022,IRB Infrastructure,Sneha Reddy,West,Maharashtra,Flat Steel,Galvanized Sheets,72,47798,3441456,658495.42
JSW-2022-0335,08-08-2022,13-08-2022,NCC Limited,Amit Singh,West,Gujarat,Flat Steel,Color Coated Sheets,359,72961,26192999,1988600.82
JSW-2022-0336,18-07-2023,28-07-2023,Larsen & Toubro,Rahul Sharma,West,Maharashtra,Flat Steel,Cold Rolled Coils,341,64340,21939940,2738844.8
